account_id,merchant_id,direction,amount_cents,txn_date
9169,3109,D,30222,2025-03-21
5832,3493,D,65661,2025-03-23
3294,3120,D,64605,2025-03-23
10187,3390,D,13799,2025-03-21
8820,3123,D,69332,2025-03-19
2416,,C,153438,2025-03-23
18960,3010,D,7731,2025-03-20
20477,3081,D,71869,2025-03-20
11001,,C,0,2025-03-19
12420,3157,D,278,2025-03-22
13876,3176,D,60993,2025-03-19
6949,3387,D,47641,2025-03-19
6714,3493,D,42752,2025-03-19
6038,3438,D,5513,2025-03-21
21168,3192,D,61638,2025-03-17
19983,3207,D,5937,2025-03-17
4268,3394,D,1977,2025-03-21
5179,,C,177947,2025-03-18
12791,3203,D,42602,2025-03-17
7327,3334,D,55889,2025-03-21
2004,,C,422,2025-03-20
10544,3074,D,29168,2025-03-21
3541,3496,D,25283,2025-03-22
9322,,C,494082,2025-03-21
19258,3066,D,48660,2025-03-20
5992,3261,D,16800,2025-03-17
14696,,C,225014,2025-03-21
11628,,C,7145,2025-03-22
16535,3020,D,60097,2025-03-22
4115,,C,62507,2025-03-18
19527,,C,158340,2025-03-20
17865,3304,D,71360,2025-03-18
15419,,C,12339,2025-03-23
11053,,C,20653,2025-03-17
7554,3160,D,32389,2025-03-19
14410,3313,D,12077,2025-03-18
11428,,C,2356,2025-03-17
9017,3063,D,74708,2025-03-18
19235,3387,D,60593,2025-03-20
18225,3408,D,74564,2025-03-23
20552,3339,D,36021,2025-03-22
6257,3301,D,20961,2025-03-23
5154,3478,D,40652,2025-03-21
11192,3241,D,70934,2025-03-23
12624,3203,D,25828,2025-03-20
11528,,C,4266,2025-03-22
6011,3434,D,71965,2025-03-22
3782,3373,D,42255,2025-03-22
11326,3205,D,74570,2025-03-21
17040,3321,D,13522,2025-03-20
3541,,C,228057,2025-03-19
11958,3494,D,1451,2025-03-23
13673,3092,D,243,2025-03-19
16107,,C,13864,2025-03-23
15886,3125,D,14416,2025-03-23
19861,3034,D,54021,2025-03-18
3004,3070,D,20214,2025-03-19
12906,3130,D,30486,2025-03-19
21199,3231,D,15950,2025-03-17
2047,3094,D,72957,2025-03-22
6936,3210,D,16974,2025-03-23
6581,3275,D,35587,2025-03-18
5834,,C,225641,2025-03-19
19994,,C,4436,2025-03-23
2546,3331,D,17183,2025-03-21
2452,3364,D,6725,2025-03-18
18241,3436,D,52244,2025-03-23
4595,3368,D,24875,2025-03-19
4282,3214,D,22310,2025-03-21
19714,3374,D,35701,2025-03-17
6932,3291,D,5054,2025-03-20
6647,3124,D,12653,2025-03-20
2787,3177,D,31360,2025-03-18
12920,3498,D,1393,2025-03-21
12145,3454,D,48497,2025-03-19
10653,3288,D,8860,2025-03-17
11367,3455,D,19219,2025-03-22
2188,3456,D,54590,2025-03-18
18300,3275,D,62175,2025-03-21
4873,3462,D,3349,2025-03-21
9976,3077,D,35075,2025-03-17
13825,,C,498378,2025-03-20
7425,3367,D,21933,2025-03-18
13718,,C,23542,2025-03-17
3326,,C,8972,2025-03-19
4480,3420,D,57379,2025-03-20
7272,3300,D,69117,2025-03-22
8893,,C,1117,2025-03-18
9478,3411,D,9154,2025-03-21
6717,3186,D,67537,2025-03-20
15133,3345,D,32259,2025-03-20
2844,3441,D,48587,2025-03-18
2168,3127,X,32905,2025-03-21
14500,3106,D,42631,2025-03-17
6406,3495,D,11435,2025-03-22
4659,,C,588,2025-03-23
11878,3220,D,39224,2025-03-18
2905,3165,D,51263,2025-03-23
14739,3320,D,58443,2025-03-17
11751,3268,D,2572,2025-03-23
16715,3342,D,72425,2025-03-23
8034,3186,D,11216,2025-03-21
3429,3152,D,32646,2025-03-21
7888,3001,D,13123,2025-03-22
15789,3117,D,5762,2025-03-22
12120,3327,D,69090,2025-03-22
12840,,C,0,2025-03-18
13847,,C,89501,2025-03-18
21321,3365,D,60743,2025-03-17
14188,3423,D,17119,2025-03-23
13377,3157,D,-3890,2025-03-20
13420,3145,D,74823,2025-03-20
17604,3018,D,33944,2025-03-22
7640,,C,13246,2025-03-19
13676,3486,D,450,2025-03-18
12428,3013,D,17349,2025-03-22
19663,3408,D,34850,2025-03-20
21683,,C,496939,2025-03-23
8405,3028,D,410,2025-03-23
15560,3079,D,-6452,2025-03-17
5755,3013,D,49480,2025-03-17
21363,3491,D,-5306,2025-03-23
17926,3003,D,826,2025-03-19
15403,3446,D,13614,2025-03-23
15071,3470,D,-8441,2025-03-23
20134,3182,Z,25890,2025-03-22
7790,3300,D,66839,2025-03-19
4814,3154,D,66673,2025-03-23
16884,3190,D,68626,2025-03-23
10194,,C,186356,2025-03-21
3920,3459,D,-7478,2025-03-22
16341,3292,D,22128,2025-03-18
17941,3204,D,30944,2025-03-22
6603,3022,D,59094,2025-03-19
16981,3229,D,67395,2025-03-21
17920,3029,D,11323,2025-03-23
19683,,C,1482,2025-03-18
19162,3414,D,23475,2025-03-19
14258,3423,D,50123,2025-03-20
13958,3051,D,31074,2025-03-17
14438,,C,372041,2025-03-23
20023,,C,1016,2025-03-22
18629,3125,D,32046,2025-03-17
14562,3282,D,45025,2025-03-20
9827,3079,D,62387,2025-03-19
21353,3142,D,36664,2025-03-19
5595,3312,D,8287,2025-03-22
11018,3085,D,42731,2025-03-19
16835,3045,D,15161,2025-03-21
8854,3074,D,62755,2025-03-23
12186,,C,2458,2025-03-18
7691,3380,X,37354,2025-03-17
16117,,C,21288,2025-03-19
16378,3014,D,50695,2025-03-20
14824,3311,D,72591,2025-03-18
3819,,C,6849,2025-03-22
16157,3237,D,54810,2025-03-17
15110,,C,4308,2025-03-20
9215,3013,D,62920,2025-03-22
16345,,C,178181,2025-03-21
19610,3007,D,44531,2025-03-19
18582,3067,D,74047,2025-03-20
7694,3046,D,61212,2025-03-19
16886,3297,D,71612,2025-03-18
14187,3065,D,12295,2025-03-18
3185,3178,D,18767,2025-03-18
15190,,C,4002,2025-03-18
9387,,C,166655,2025-03-17
16442,3351,D,38670,2025-03-18
20490,3221,D,7363,2025-03-18
6206,3376,D,16557,2025-03-23
9736,3263,D,21799,2025-03-19
16982,3446,D,73676,2025-03-20
17341,,C,24397,2025-03-21
16375,,C,0,2025-03-22
20112,3132,D,16894,2025-03-17
3991,3008,D,9095,2025-03-17
19620,3046,D,13144,2025-03-18
15425,3080,D,22087,2025-03-18
12786,3118,D,34306,2025-03-17
20664,3114,D,57150,2025-03-21
15490,3203,D,15046,2025-03-21
21336,3050,D,56534,2025-03-20
13021,3067,D,23957,2025-03-20
19193,,C,0,2025-03-18
21674,3061,D,48555,2025-03-21
3154,3431,D,5751,2025-03-22
8090,3251,D,68198,2025-03-19
8558,3462,D,72744,2025-03-23
21450,,C,22296,2025-03-22
5378,3465,D,-4064,2025-03-17
3188,,C,3758,2025-03-21
2406,3291,D,52515,2025-03-22
14935,3147,D,32252,2025-03-21
17530,3318,D,44042,2025-03-19
15225,3221,D,74519,2025-03-17
7216,3413,D,29658,2025-03-17
17890,3160,D,16517,2025-03-23
7202,,C,12885,2025-03-20
8230,,C,72460,2025-03-20
5736,3448,D,71466,2025-03-22
5758,3357,D,50471,2025-03-21
2093,3275,D,6470,2025-03-20
12176,3007,D,54817,2025-03-21
9869,3156,D,16802,2025-03-18
9139,3193,D,17039,2025-03-17
16742,3421,D,59024,2025-03-23
10390,3355,D,69008,2025-03-17
16658,,C,13576,2025-03-23
6042,3194,D,44495,2025-03-19
18875,3133,D,56754,2025-03-21
10739,3056,D,6634,2025-03-17
7296,3156,D,70215,2025-03-19
7532,,C,13058,2025-03-21
19993,3397,D,39118,2025-03-21
16025,,C,439499,2025-03-22
2684,3290,D,962,2025-03-18
18243,3289,D,-9768,2025-03-17
10836,3118,D,46381,2025-03-19
13828,3242,D,52681,2025-03-22
16331,3438,D,55365,2025-03-17
6526,3179,D,34707,2025-03-20
17065,3291,D,67519,2025-03-19
13321,3163,D,62705,2025-03-20
18449,,C,346614,2025-03-17
11445,3236,D,51485,2025-03-22
17983,,C,2085,2025-03-17
13034,3001,D,-1886,2025-03-19
3694,3401,D,6875,2025-03-18
6332,3198,D,39059,2025-03-17
16140,3217,D,25409,2025-03-22
14376,3370,D,51749,2025-03-18
16309,3181,D,66690,2025-03-20
13218,3454,D,61512,2025-03-21
11776,,C,2631,2025-03-23
19781,3046,D,72949,2025-03-22
18953,3077,D,68898,2025-03-22
16689,3357,D,22068,2025-03-17
11560,,C,196143,2025-03-20
5966,3019,X,48341,2025-03-18
9067,3322,D,72507,2025-03-21
15482,3317,D,55350,2025-03-20
17814,3469,D,53843,2025-03-22
18266,,C,391,2025-03-20
2971,3197,D,69250,2025-03-17
10122,3235,D,12545,2025-03-19
20081,3115,D,47959,2025-03-22
3021,,C,2463,2025-03-21
19998,3480,D,65180,2025-03-21
8150,3240,D,70694,2025-03-20
2151,3268,D,29135,2025-03-22
8814,3329,D,-9851,2025-03-18
18280,3258,D,69605,2025-03-19
6844,,C,4729,2025-03-18
4061,,C,0,2025-03-17
6128,3175,D,48550,2025-03-19
20059,,C,3772,2025-03-17
15368,3345,D,67258,2025-03-19
4752,3178,D,32873,2025-03-17
13710,,C,20421,2025-03-17
14264,3039,D,59061,2025-03-19
7852,3205,D,12604,2025-03-19
20746,3468,D,40460,2025-03-21
12100,,C,3068,2025-03-23
7016,3073,D,23362,2025-03-18
4808,3184,D,26929,2025-03-18
10808,3236,D,7628,2025-03-21
9413,3201,D,73232,2025-03-21
3155,3456,D,47666,2025-03-21
20583,,C,24429,2025-03-22
11564,3169,X,22285,2025-03-20
4754,,C,302104,2025-03-22
13319,3346,D,3063,2025-03-18
12952,,C,24347,2025-03-19
4283,3223,D,49430,2025-03-23
14736,3319,D,20169,2025-03-23
21317,3168,D,70946,2025-03-18
10907,3044,D,21341,2025-03-18
20651,3138,D,21853,2025-03-17
10867,3042,D,33787,2025-03-18
7144,3067,D,13294,2025-03-17
9519,3126,D,40825,2025-03-18
13682,3265,D,6560,2025-03-18
18074,3233,D,31825,2025-03-21
13155,3408,D,47332,2025-03-21
17181,3237,D,24646,2025-03-18
8057,3254,D,71756,2025-03-20
17216,,C,475511,2025-03-22
12458,,C,51677,2025-03-23
11026,,C,2500,2025-03-22
7680,,C,0,2025-03-17
10893,3052,D,44290,2025-03-22
20977,3102,D,51573,2025-03-23
2734,3106,D,19596,2025-03-17
20026,3071,D,28635,2025-03-17
8265,3452,D,4910,2025-03-19
15278,,C,18705,2025-03-23
12751,3205,D,72989,2025-03-19
7387,,C,1945,2025-03-22
10985,,C,497,2025-03-18
7972,3022,D,5894,2025-03-19
9711,3426,D,10158,2025-03-20
8814,3422,D,34830,2025-03-20
20624,3491,D,29250,2025-03-18
21722,3128,D,31758,2025-03-21
4562,3307,D,12964,2025-03-18
12732,3145,D,2584,2025-03-23
12473,3362,D,36752,2025-03-18
5652,3427,D,43923,2025-03-17
15470,3391,D,67412,2025-03-17
17215,,C,1379,2025-03-21
7623,3098,D,39830,2025-03-22
20127,3252,D,50464,2025-03-21
19827,3339,D,72572,2025-03-19
16446,,C,10322,2025-03-21
5021,,C,19042,2025-03-20
7190,3108,D,14177,2025-03-17
18347,3420,D,41729,2025-03-21
17051,3337,D,47095,2025-03-21
6942,,C,447763,2025-03-19
16523,3359,D,52255,2025-03-20
12730,3220,D,24640,2025-03-23
4181,,C,21928,2025-03-20
9432,3188,D,72911,2025-03-19
15473,3466,D,45580,2025-03-20
2511,3087,D,60505,2025-03-22
7564,3003,D,50158,2025-03-21
17561,3418,D,16285,2025-03-23
16104,,C,292016,2025-03-23
18733,3334,D,60706,2025-03-17
17182,3496,D,22963,2025-03-23
3962,3006,D,35208,2025-03-20
11503,3436,D,1383,2025-03-22
2415,3470,D,35735,2025-03-23
16615,3286,D,7566,2025-03-19
8706,3367,D,10492,2025-03-20
17609,3031,D,50494,2025-03-22
21294,3037,D,3799,2025-03-19
19583,3091,D,50873,2025-03-23
3086,,C,7514,2025-03-22
12133,3071,D,4206,2025-03-23
2918,3380,D,64928,2025-03-20
13284,,C,371724,2025-03-19
11628,3035,D,14707,2025-03-23
10455,3269,D,71911,2025-03-23
15320,3170,D,55544,2025-03-23
16670,3012,D,65928,2025-03-20
9942,3491,D,31102,2025-03-17
5315,3087,D,15791,2025-03-21
17775,3075,D,69427,2025-03-20
9960,,C,399470,2025-03-23
13737,3286,D,57814,2025-03-21
15376,3378,D,72210,2025-03-18
19148,,C,2637,2025-03-18
7580,3160,D,-7390,2025-03-19
11154,3175,D,28388,2025-03-19
7154,3107,D,31203,2025-03-22
19646,3153,D,55313,2025-03-21
5427,,C,394326,2025-03-22
9999,3431,D,28211,2025-03-21
15824,3246,D,27792,2025-03-23
2342,,C,1560,2025-03-20
7475,3488,D,74499,2025-03-17
6981,3303,D,24255,2025-03-22
17182,3488,D,62678,2025-03-20
2761,3414,D,27461,2025-03-18
21163,3387,D,62493,2025-03-23
6406,3102,D,39936,2025-03-17
13049,3468,D,69401,2025-03-22
3495,,C,0,2025-03-23
17432,3441,B,49513,2025-03-17
12749,3121,D,1435,2025-03-18
8785,,C,21080,2025-03-23
7569,3090,D,4127,2025-03-20
13025,,C,0,2025-03-17
12422,3200,D,59055,2025-03-22
11985,3283,D,71381,2025-03-20
15495,,C,0,2025-03-21
19702,3185,D,67739,2025-03-23
6703,3175,D,45108,2025-03-18
13551,,C,0,2025-03-22
11276,3314,D,33030,2025-03-23
6419,3337,D,32194,2025-03-19
13924,3318,D,-6428,2025-03-18
16159,3062,D,19333,2025-03-21
10039,3481,D,10536,2025-03-17
6497,3447,D,19550,2025-03-22
3507,3200,D,47680,2025-03-19
7199,,C,412083,2025-03-22
17385,3098,D,49865,2025-03-17
14024,3417,D,21820,2025-03-23
15075,3185,D,68688,2025-03-22
5225,,C,424722,2025-03-23
5752,3127,D,36923,2025-03-21
5124,3444,D,11275,2025-03-18
13806,3299,D,60223,2025-03-22
18896,3141,D,45566,2025-03-21
2189,3115,D,65142,2025-03-23
5862,3043,D,9996,2025-03-19
13863,3342,D,9039,2025-03-23
11614,,C,3726,2025-03-17
19650,3410,D,68910,2025-03-21
13609,3193,D,18553,2025-03-18
13854,3197,D,61972,2025-03-22
3343,3199,D,4852,2025-03-18
3342,3471,D,72420,2025-03-19
14113,3045,D,19127,2025-03-17
3626,3004,D,40446,2025-03-18
16901,3289,D,22383,2025-03-22
11369,3002,D,36664,2025-03-17
21715,3383,D,4323,2025-03-23
9797,3381,D,19446,2025-03-22
9006,3062,D,61769,2025-03-20
11873,,C,4361,2025-03-22
5641,3085,D,52997,2025-03-19
8485,3105,D,35783,2025-03-19
11578,3104,D,19598,2025-03-19
3290,3429,D,57540,2025-03-18
12468,3052,D,52606,2025-03-23
12372,3414,D,19464,2025-03-22
15695,3014,D,43718,2025-03-18
5124,3118,D,2318,2025-03-21
15590,3362,D,6722,2025-03-18
4642,,C,62927,2025-03-21
11546,3172,D,44036,2025-03-17
6780,3343,D,10300,2025-03-17
13759,3386,D,58225,2025-03-19
2339,3120,D,56800,2025-03-17
8766,3438,D,12867,2025-03-20
16160,3449,D,16756,2025-03-19
12899,3053,D,56798,2025-03-20
4859,3467,D,11734,2025-03-20
10016,3171,D,16380,2025-03-19
13255,3142,D,41258,2025-03-17
14393,3024,D,40576,2025-03-18
5066,,C,0,2025-03-20
2400,3280,D,72809,2025-03-20
16721,,C,6955,2025-03-21
16785,3362,D,59914,2025-03-22
16299,,C,3423,2025-03-23
17112,,C,383124,2025-03-23
12967,3470,D,23537,2025-03-17
19090,3246,D,49595,2025-03-20
16095,3290,D,35461,2025-03-22
10745,3393,D,46763,2025-03-17
7587,3324,D,49408,2025-03-23
12486,3027,D,22991,2025-03-20
9262,3353,D,17759,2025-03-17
16864,3269,D,47370,2025-03-18
17776,3438,D,9871,2025-03-17
4901,3192,D,35248,2025-03-23
3703,,C,8526,2025-03-22
5721,3091,D,14188,2025-03-18
3265,3303,D,74561,2025-03-22
18829,,C,2896,2025-03-21
21087,3227,D,70026,2025-03-17
10397,3170,D,44220,2025-03-17
12758,,C,4559,2025-03-22
18110,3295,D,5821,2025-03-23
10768,3476,D,70308,2025-03-20
6791,3283,D,28153,2025-03-22
2014,,C,24198,2025-03-20
5703,3093,D,22158,2025-03-19
3088,3209,D,47617,2025-03-17
9953,,C,23305,2025-03-20
10983,3238,D,69963,2025-03-21
9727,,C,13926,2025-03-23
20117,3342,D,2599,2025-03-22
20612,,C,20855,2025-03-21
3283,,C,996,2025-03-20
18614,3387,D,13541,2025-03-19
9601,3431,D,17228,2025-03-18
5918,3184,D,52361,2025-03-17
19478,3475,D,46433,2025-03-23
18824,3043,D,46890,2025-03-20
10742,3049,D,58621,2025-03-23
15593,3428,D,36836,2025-03-21
3410,,C,3382,2025-03-21
18815,3024,D,5188,2025-03-18
12075,3469,D,67417,2025-03-18
12357,3279,D,66855,2025-03-19
10557,3480,D,69841,2025-03-20
4026,3268,D,65314,2025-03-21
20023,3264,D,68700,2025-03-22
21686,3008,D,32088,2025-03-19
20229,3404,D,23416,2025-03-23
8839,3022,D,68718,2025-03-17
3092,3162,D,73672,2025-03-17
6147,3001,D,50620,2025-03-20
14090,3341,D,37393,2025-03-18
14369,3243,D,3824,2025-03-23
3740,3431,D,25983,2025-03-23
17582,3130,D,65096,2025-03-21
21751,3258,D,1474,2025-03-20
2260,3128,D,45712,2025-03-19
8743,3489,D,33063,2025-03-18
17759,3103,D,51956,2025-03-18
15098,3121,D,26644,2025-03-20
5775,3335,D,35406,2025-03-23
5069,,C,4101,2025-03-22
6984,3134,D,59506,2025-03-23
19702,3417,D,-8083,2025-03-17
14477,3129,D,1635,2025-03-20
19933,3012,D,35237,2025-03-21
21228,,C,2074,2025-03-23
14058,3359,D,16101,2025-03-18
6287,3291,D,7842,2025-03-23
21267,3163,D,42043,2025-03-20
16897,3080,D,41109,2025-03-17
18829,3303,D,21502,2025-03-19
20830,,C,5601,2025-03-23
9474,3078,D,42326,2025-03-19
13005,3250,D,70219,2025-03-22
10376,3346,D,36848,2025-03-20
5584,3071,D,22853,2025-03-20
16978,,C,24757,2025-03-20
20425,3448,D,69671,2025-03-22
16311,3089,D,34320,2025-03-17
4056,,C,18809,2025-03-23
16967,3274,D,35716,2025-03-20
11355,3201,D,34637,2025-03-22
3226,3237,D,60979,2025-03-22
7035,3132,D,26035,2025-03-19
10765,3470,D,56403,2025-03-22
17860,3190,D,43424,2025-03-22
21753,,C,0,2025-03-23
18551,3247,D,29596,2025-03-21
21140,,C,104627,2025-03-22
6954,3143,D,70230,2025-03-21
18454,3184,D,20591,2025-03-22
16700,,C,1418,2025-03-20
4018,3465,D,21501,2025-03-21
18284,3488,D,22592,2025-03-20
20148,3369,D,27193,2025-03-17
9956,3340,D,59432,2025-03-20
5379,,C,15692,2025-03-22
4410,3272,D,33851,2025-03-18
17541,3008,D,49969,2025-03-17
12719,3449,D,-7209,2025-03-23
7655,3147,D,54596,2025-03-19
17103,3476,D,33313,2025-03-18
14936,,C,1002,2025-03-21
18338,3211,D,-7747,2025-03-22
19147,3172,D,1631,2025-03-17
8854,3095,D,30580,2025-03-22
5837,3133,D,43794,2025-03-18
19026,3144,D,6932,2025-03-21
20526,3277,D,29252,2025-03-20
11560,3494,D,6045,2025-03-20
2600,3433,Z,31674,2025-03-23
17697,3055,D,20717,2025-03-19
3147,,C,161039,2025-03-23
17686,3240,D,9085,2025-03-20
15297,,C,2124,2025-03-17
15547,3219,D,9343,2025-03-23
8663,3485,D,12784,2025-03-19
9516,3070,D,37452,2025-03-19
8146,3183,D,40235,2025-03-18
20387,,C,18642,2025-03-23
7430,3230,D,69529,2025-03-22
16751,,C,0,2025-03-20
2492,3497,D,58442,2025-03-18
17256,3261,D,1014,2025-03-18
9749,3216,D,3133,2025-03-21
8033,3411,D,27036,2025-03-21
8213,3147,D,22837,2025-03-23
6688,3337,D,65322,2025-03-23
13979,3114,D,1120,2025-03-21
18003,3378,D,62262,2025-03-22
2479,,C,136541,2025-03-19
20323,,C,3652,2025-03-20
14124,,C,10776,2025-03-23
9473,3458,D,63033,2025-03-22
11271,3054,D,30540,2025-03-23
15846,3210,D,-3785,2025-03-19
13101,3319,D,54851,2025-03-22
18160,,C,24732,2025-03-17
2499,,C,2085,2025-03-20
14153,3437,D,72871,2025-03-21
17617,,C,1273,2025-03-18
20462,3478,D,5327,2025-03-17
14066,,C,8503,2025-03-19
14716,3199,X,32331,2025-03-22
6026,3054,D,10261,2025-03-19
3281,3041,B,8461,2025-03-22
12612,3174,D,-5865,2025-03-18
7048,3350,D,64435,2025-03-19
15972,,C,0,2025-03-23
9435,3059,D,49023,2025-03-20
15147,3110,D,74618,2025-03-17
18219,3484,D,3707,2025-03-17
13495,,C,15348,2025-03-22
21332,3366,D,3431,2025-03-20
15703,,C,22223,2025-03-22
9278,3276,D,10514,2025-03-21
18240,3091,D,43385,2025-03-21
20200,3218,D,19936,2025-03-18
20778,3460,D,26258,2025-03-21
2322,3125,D,11984,2025-03-23
15708,3157,D,63790,2025-03-22
6478,3187,D,63066,2025-03-19
12741,3112,D,28250,2025-03-22
10597,3114,D,5286,2025-03-20
6203,3485,D,27949,2025-03-19
11865,3019,D,45726,2025-03-19
21399,3020,D,48734,2025-03-20
13408,3365,D,38540,2025-03-20
19945,,C,77321,2025-03-17
9106,3430,D,1774,2025-03-18
19941,3283,D,-8571,2025-03-22
18844,,C,14761,2025-03-17
2513,3186,D,2248,2025-03-22
8686,3122,D,24387,2025-03-23
20072,3385,D,42753,2025-03-17
18832,,C,196647,2025-03-23
19824,,C,429565,2025-03-17
6562,,C,353213,2025-03-22
21048,3407,D,71625,2025-03-21
4858,3407,D,23820,2025-03-22
14424,3296,D,716,2025-03-19
18258,3172,D,42260,2025-03-21
16391,3372,D,56610,2025-03-20
21302,3365,D,28662,2025-03-22
16515,,C,20615,2025-03-17
18865,3202,D,37799,2025-03-20
4534,3191,X,32548,2025-03-19
11407,3148,D,68644,2025-03-20
8519,3494,D,24078,2025-03-23
9320,3175,D,33490,2025-03-21
8660,3228,D,10236,2025-03-19
12849,3317,D,57214,2025-03-18
4003,3260,D,66988,2025-03-20
6844,3470,D,69096,2025-03-20
19767,3086,D,36253,2025-03-18
21361,3075,D,41429,2025-03-18
3707,,C,1508,2025-03-19
2580,,C,335454,2025-03-19
13162,3408,X,3264,2025-03-21
14815,3179,D,64169,2025-03-20
10069,3308,D,35887,2025-03-23
13280,3136,D,13719,2025-03-17
6435,3402,D,30753,2025-03-18
20043,3315,D,10782,2025-03-22
21090,3102,D,32982,2025-03-19
8929,3122,D,-9717,2025-03-19
18489,3255,D,-6946,2025-03-22
15003,3045,D,26830,2025-03-18
18575,3185,D,26192,2025-03-18
21096,3202,D,19128,2025-03-17
4415,3381,D,62199,2025-03-21
4560,3208,D,49316,2025-03-19
17377,3480,X,43551,2025-03-22
6180,3272,D,71712,2025-03-17
13854,,C,0,2025-03-19
14036,3225,D,12963,2025-03-18
6740,3442,D,62673,2025-03-19
20020,,C,92685,2025-03-22
8959,3437,D,32111,2025-03-17
3847,,C,21493,2025-03-19
13602,3339,D,12207,2025-03-18
17222,3340,D,34646,2025-03-17
17047,3119,D,74877,2025-03-23
6810,,C,17031,2025-03-17
17433,3339,D,6229,2025-03-18
20122,3271,D,6495,2025-03-17
2738,3157,D,51350,2025-03-19
6671,,C,206521,2025-03-22
12030,3389,D,60541,2025-03-17
8225,3297,D,36712,2025-03-22
2129,3173,D,16976,2025-03-19
18214,3106,D,49014,2025-03-17
12321,3396,D,31824,2025-03-21
21127,,C,110,2025-03-17
2221,3358,D,12330,2025-03-19
4966,3106,D,12486,2025-03-18
14265,3456,D,15092,2025-03-18
11395,,C,1087,2025-03-20
5357,3122,D,71818,2025-03-21
10990,,C,1993,2025-03-20
15199,,C,18416,2025-03-18
18594,3307,D,1037,2025-03-19
19259,3100,D,967,2025-03-23
11336,3496,D,71634,2025-03-19
18560,,C,6534,2025-03-20
8819,,C,3181,2025-03-19
21359,3193,D,28903,2025-03-22
12118,3124,D,58121,2025-03-23
17326,3262,D,350,2025-03-18
12954,3265,D,62631,2025-03-21
18502,3289,D,9938,2025-03-19
3156,3429,D,61202,2025-03-17
17054,,C,20214,2025-03-21
17099,3118,D,20104,2025-03-18
15817,3259,D,25306,2025-03-22
7086,,C,4275,2025-03-23
19891,3132,D,54688,2025-03-19
3094,3390,D,52598,2025-03-17
3467,,C,429612,2025-03-20
21906,3179,D,38826,2025-03-20
20649,3085,D,53248,2025-03-21
15562,3123,D,71233,2025-03-17
6861,3297,D,64007,2025-03-18
4663,3307,D,14058,2025-03-22
10497,3499,D,58753,2025-03-18
19312,3446,D,49453,2025-03-18
17251,3442,D,70597,2025-03-19
18797,3279,B,4598,2025-03-23
20088,3448,D,5102,2025-03-18
10952,,C,291719,2025-03-18
7726,3321,D,12450,2025-03-17
20156,3429,D,33397,2025-03-17
6777,,C,420882,2025-03-17
4409,3214,D,2361,2025-03-20
18983,3245,D,13774,2025-03-22
4303,3432,D,61800,2025-03-19
11675,3127,D,46524,2025-03-18
3692,3030,D,17243,2025-03-19
15289,,C,214319,2025-03-23
18474,3151,D,30447,2025-03-19
13644,,C,24841,2025-03-23
18763,,C,3413,2025-03-18
17280,3339,D,58523,2025-03-22
15838,3374,D,17815,2025-03-20
12414,3272,D,14218,2025-03-19
20649,3019,D,34514,2025-03-20
4942,,C,18542,2025-03-23
16711,3345,D,73755,2025-03-17
17055,3340,D,31985,2025-03-22
7876,,C,15472,2025-03-18
7745,,C,1585,2025-03-22
8021,3016,D,16104,2025-03-23
7923,3126,D,66782,2025-03-21
9970,3110,D,25825,2025-03-22
6888,3201,D,63788,2025-03-20
15304,3341,D,67568,2025-03-20
20842,3315,D,13260,2025-03-21
16151,3257,D,34026,2025-03-23
16102,3063,D,9136,2025-03-22
7440,3263,D,8548,2025-03-22
3057,3148,D,66156,2025-03-21
18862,3341,D,1478,2025-03-17
4776,3174,D,1310,2025-03-19
10952,3299,D,41539,2025-03-23
8191,3111,D,39165,2025-03-23
14978,3218,D,13680,2025-03-17
7833,3443,D,49038,2025-03-17
5850,3500,D,67021,2025-03-22
14825,3429,D,11611,2025-03-22
21564,3339,D,41233,2025-03-18
2461,3461,D,20754,2025-03-23
19560,3272,D,68331,2025-03-22
3288,,C,1136,2025-03-18
20797,3015,D,72673,2025-03-18
15431,3009,D,29560,2025-03-22
15059,3110,D,2912,2025-03-21
20884,3370,D,49397,2025-03-19
11325,3093,D,48919,2025-03-19
12533,,C,62827,2025-03-22
21472,3217,D,8395,2025-03-19
14677,3465,D,41398,2025-03-23
2319,,C,16021,2025-03-19
4647,,C,2587,2025-03-20
3867,3496,D,70786,2025-03-18
17331,3424,D,61195,2025-03-19
10127,3102,D,22790,2025-03-21
18660,3239,D,45626,2025-03-21
13894,3227,D,7378,2025-03-23
8741,,C,6434,2025-03-18
5321,3181,D,62474,2025-03-23
13316,,C,379553,2025-03-22
15297,3277,D,1061,2025-03-22
20573,3294,D,21645,2025-03-19
21600,,C,156897,2025-03-21
9224,,C,826,2025-03-20
14704,3185,D,26361,2025-03-19
16772,3431,D,52839,2025-03-17
17062,,C,0,2025-03-23
8704,3379,D,26953,2025-03-17
11628,3109,D,35347,2025-03-17
16775,3439,D,48024,2025-03-17
11347,3346,D,47912,2025-03-22
3123,3145,D,3635,2025-03-18
14829,3382,D,58613,2025-03-20
13994,,C,24748,2025-03-21
3822,3102,D,63563,2025-03-21
14388,3280,D,13832,2025-03-18
10319,3283,D,47377,2025-03-20
18882,3073,D,36588,2025-03-20
17904,3307,D,36552,2025-03-19
10639,3327,D,60378,2025-03-20
8712,,C,464290,2025-03-20
18204,3042,D,57132,2025-03-18
2336,3190,D,40010,2025-03-22
17566,3110,D,12689,2025-03-19
15267,,C,486446,2025-03-19
